event_id,event_date,landslide_category,landslide_trigger,landslide_size,admin_division_population,gazeteer_distance,longitude,latitude,fatality_count,injury_count
9822,5/17/2017 13:15,landslide,rain,medium,,,72.67711817,41.60140744,0,0
9867,8/16/2016 12:40,rock_fall,no_apparent_trigger,small,,,-2.73575,50.700701,0,0
9725,1/18/2017 14:27,landslide,snowfall_snowmelt,small,,,-122.7258149,45.51973384,0,0
9745,6/3/2017 13:34,landslide,rain,medium,,,91.82931979,24.19467451,3,1
9686,6/17/2017 13:20,landslide,freeze_thaw,catastrophic,,,-53.20874578,71.53659933,4,9
9698,6/13/2017 18:48,landslide,downpour,large,,,92.15898865,22.65242372,18,
9840,6/27/2017 13:10,landslide,downpour,small,,,76.93732121,31.72415448,0,0
9808,5/21/2017 20:14,mudslide,rain,small,,,-81.01035394,35.14803123,0,0
9858,6/25/2017 13:10,riverbank_collapse,downpour,small,,,104.8707001,8.689622221,0,0
9695,6/10/2017 18:48,landslide,unknown,large,,,21.6242683,40.59525301,0,0
9749,6/4/2017 13:34,landslide,continuous_rain,medium,,,87.67107225,27.33861278,0,0
9845,6/25/2017 13:10,mudslide,continuous_rain,small,,,114.4132965,29.04080591,0,0
9737,5/29/2017 13:34,debris_flow,snowfall_snowmelt,large,,,7.61990403,46.28376389,0,0
9883,6/30/2017 13:20,landslide,rain,medium,,,103.2768718,26.92110789,0,0
9934,7/1/2017 15:17,landslide,continuous_rain,small,,,92.64204045,27.01145644,0,0
9855,6/28/2017 13:10,landslide,unknown,small,,,-79.96332756,40.3518191,0,0
9752,5/30/2017 13:34,landslide,flooding,medium,,,100.3934933,-0.899660812,,
9782,5/28/2017 13:34,rock_fall,rain,medium,,,121.418086,24.59383609,0,0
9884,6/22/2017 13:20,landslide,no_apparent_trigger,large,,,0.117078316,50.76049237,,
9775,5/29/2017 13:34,riverbank_collapse,unknown,small,,,110.5208594,1.54384065,0,0
9812,5/19/2017 20:14,mudslide,rain,small,,,11.737339,50.868738,0,7
9879,6/26/2017 13:20,mudslide,downpour,large,,,67.81728309,39.52666359,0,0
9856,6/29/2017 13:10,landslide,continuous_rain,small,,,74.16234114,15.68638494,0,0
9716,6/10/2017 13:27,landslide,rain,small,,,106.6185846,-6.714382566,0,0
9788,5/25/2017 16:59,landslide,continuous_rain,medium,,,80.23142734,6.50950401,6,
9790,5/24/2017 16:59,mudslide,rain,small,,,-83.50704109,35.72457989,,0
9732,6/5/2017 13:20,landslide,leaking_pipe,small,,,18.18030889,42.62244921,0,0
9824,5/18/2017 13:15,landslide,earthquake,small,,,-80.89111591,37.35718266,0,0
9818,5/18/2017 20:14,landslide,rain,small,,,114.04228,4.193408,0,0
9821,6/18/2017 13:15,landslide,rain,small,,,-109.4327121,44.76558796,0,0
9786,5/26/2017 16:59,landslide,continuous_rain,medium,,,80.49138664,6.260792736,0,0
9785,5/26/2017 13:34,landslide,rain,medium,,,88.59676956,27.54295099,0,0
9902,6/29/2017 13:20,mudslide,rain,medium,,,73.51484236,34.78860948,1,1
9909,6/30/2017 13:20,landslide,freeze_thaw,small,,,25.29081852,54.68714771,0,0
9887,8/16/2016 17:45,landslide,rain,very_large,,,12.132183,46.539613,0,0
9927,7/2/2017 15:17,landslide,rain,small,,,78.06239076,32.23843313,0,0
9921,7/1/2017 15:17,landslide,rain,medium,,,83.00633062,28.27909521,3,0
9898,8/24/2016 17:45,landslide,rain,medium,,,103.8448574,22.33644964,0,1
9913,8/29/2016 14:32,landslide,rain,small,,,73.022276,19.170539,0,0
9904,8/25/2016 18:59,mudslide,rain,small,,,94.104931,25.660517,,
9923,7/3/2017 14:32,landslide,rain,large,,,84.307977,28.107142,0,0
9891,6/30/2017 13:20,landslide,rain,small,,,84.43754872,27.8077847,0,0
9895,8/24/2016 17:45,landslide,unknown,medium,,,74.948082,33.029977,1,0
9910,8/28/2016 14:32,landslide,rain,small,,,-61.521836,10.679445,0,0
9894,8/22/2016 17:45,landslide,downpour,small,,,100.31801,5.39558,0,0
9919,6/30/2017 15:17,landslide,downpour,small,,,84.00622259,28.21676766,0,0
9914,8/30/2016 14:32,landslide,continuous_rain,large,,,120.732714,16.574445,0,0
9907,6/28/2017 13:20,mudslide,rain,medium,,,68.54795417,39.39506856,1,1
9931,6/30/2017 15:17,landslide,downpour,small,,,93.9310888,25.06657276,0,0
9893,10/29/2016 13:20,landslide,downpour,medium,,,100.2633923,5.396168592,0,0
9920,8/31/2016 14:32,landslide,rain,small,,,85.219709,27.503555,2,0
9890,6/30/2017 13:20,landslide,downpour,small,,,129.7143555,33.79383585,0,0
10028,6/26/2017 13:10,mudslide,rain,small,,,-117.5532998,47.80539609,0,0
9916,8/31/2016 14:32,landslide,unknown,medium,,,51.250434,36.279188,1,1
9906,6/29/2017 13:20,landslide,downpour,very_large,,,-2.758021539,50.70838436,0,0
9892,8/21/2016 17:45,landslide,rain,small,,,78.401303,31.45206,1,0
9900,6/27/2017 13:20,landslide,continuous_rain,medium,,,105.4547324,9.237362549,0,0
9936,7/3/2017 15:17,landslide,unknown,medium,,,77.52161234,32.30628994,0,0
9930,5/26/2017 15:17,landslide,monsoon,large,,,80.38461313,6.702272807,46,0
9922,7/1/2017 15:17,landslide,continuous_rain,medium,,,83.65247597,28.06986667,3,0
9917,9/1/2016 14:32,landslide,flooding,large,,,92.821182,24.768609,4,0
9926,8/31/2016 14:32,landslide,rain,large,,,86.191717,28.007828,7,0
9928,7/2/2017 15:17,landslide,continuous_rain,small,,,83.95706865,28.27254506,1,0
7958,3/15/2016 8:06,landslide,unknown,unknown,,,-122.6993,45.5159,0,0
9932,7/1/2017 15:17,landslide,downpour,medium,,,93.65975252,27.10647226,0,0
9937,7/3/2017 15:17,landslide,rain,medium,,,74.41035052,14.52203442,0,0
9896,8/23/2016 17:45,landslide,flooding,medium,,,103.993894,22.039752,7,0
9935,7/1/2017 15:17,landslide,continuous_rain,medium,,,93.60815652,27.08168565,0,0
9899,6/29/2017 13:20,landslide,rain,medium,,,75.80813836,33.18477201,0,0
9915,8/28/2016 14:32,landslide,rain,small,,,78.681379,30.922325,1,0
9911,8/30/2016 14:32,landslide,downpour,medium,,,101.677787,3.185783,1,1
9897,6/30/2017 13:20,landslide,downpour,small,,,75.29750088,33.08146902,0,0
9888,6/30/2017 13:20,rock_fall,downpour,medium,,,6.807628202,44.32688636,1,0
9908,6/30/2017 19:37,landslide,unknown,small,,,100.331416,6.190195,0,0
9905,6/29/2017 13:20,mudslide,downpour,small,,,76.95661041,43.09367409,0,0
9903,8/25/2016 18:59,landslide,unknown,small,,,0.389642,49.773429,0,0
9889,8/21/2016 17:45,landslide,downpour,small,,,100.309601,5.456131,0,0
9924,7/2/2017 15:17,landslide,rain,small,,,78.0685005,32.26186432,0,0
9925,7/2/2017 15:17,landslide,rain,small,,,78.06616409,32.24637329,0,0
9918,6/30/2017 15:17,landslide,continuous_rain,medium,,,87.50256183,27.18732399,3,3
9820,5/18/2017 13:15,landslide,rain,small,,,-122.2381187,47.96243163,0,0
9828,6/15/2017 13:15,rock_fall,unknown,small,,,-109.5739143,44.83733551,0,0
9797,5/24/2017 20:14,mudslide,rain,small,,,93.50995626,27.769793,1,0
9833,6/20/2017 13:15,landslide,rain,medium,,,-91.43664048,15.64525862,12,
9762,5/1/2017 13:34,landslide,unknown,small,,,-79.91459431,40.22230273,0,0
9770,6/1/2017 13:34,landslide,tropical_cyclone,medium,,,92.71505961,23.73941422,0,0
9857,8/15/2016 19:22,landslide,rain,small,,,81.811777,29.132062,0,0
9880,6/29/2017 13:20,mudslide,rain,large,,,72.73033802,41.03212867,0,0
9901,8/25/2016 18:59,landslide,rain,small,,,174.57834,-36.933713,0,0
9929,5/26/2017 15:17,landslide,continuous_rain,large,,,80.18135876,6.518587251,38,0
9938,7/2/2017 15:17,landslide,continuous_rain,small,,,83.97447829,28.24831087,1,0
9912,8/29/2016 14:32,landslide,rain,medium,,,78.936314,30.995694,0,1
9933,6/30/2017 15:17,landslide,downpour,medium,,,93.61899644,27.04768643,0,0
9947,9/2/2016 18:04,landslide,rain,medium,,,84.469745,27.767046,0,0
9948,7/1/2017 14:33,landslide,rain,small,,,94.20340026,24.95178179,0,0
9971,7/4/2017 16:00,mudslide,rain,medium,,,69.52794225,39.81020345,0,0
9949,7/3/2017 14:33,landslide,downpour,small,,,91.87351723,26.10035658,0,0
9939,7/2/2017 15:17,landslide,downpour,large,,,112.0425655,28.15308814,5,19
9960,9/3/2016 18:04,landslide,continuous_rain,medium,,,83.805661,27.943851,4,0
9957,9/3/2016 18:04,landslide,rain,small,,,-1.797239,50.71962,0,0
9973,9/7/2016 18:04,landslide,rain,small,,,106.791206,-6.589661,1,3
9970,9/7/2016 18:04,landslide,rain,small,,,113.921806,22.225713,0,0
10035,10/24/2016 14:24,debris_flow,unknown,medium,,,-73.828592,41.058916,0,0
10014,8/6/2016 13:37,landslide,rain,small,,,82.9415,28.239,0,0
10046,8/29/2017 13:22,landslide,rain,medium,,,73.28423263,19.41286968,0,0
10048,8/29/2017 13:45,other,rain,medium,,,-135.3213469,59.44688356,0,0
10045,8/23/2017 13:45,debris_flow,unknown,very_large,,,9.595744348,46.29694459,8,0
10047,8/26/2017 4:00,debris_flow,downpour,large,,,103.4843278,22.77117591,1,
10049,8/28/2017 18:21,landslide,tropical_cyclone,medium,,,105.3652962,26.78684394,1,
10051,8/25/2017 13:45,unknown,unknown,medium,,,9.596416952,46.29691494,0,0
10053,8/25/2017 18:21,riverbank_collapse,tropical_cyclone,medium,,,104.186014,27.98497238,,
10050,10/15/2016 23:02,rock_fall,unknown,medium,,,-118.5934545,37.0934625,1,
10004,7/10/2017 14:21,landslide,continuous_rain,small,,,91.79364785,26.14547804,0,0
10052,8/27/2017 13:45,other,other,small,,,-121.7041379,47.44775311,0,3
9538,10/1/2016 0:00,landslide,downpour,medium,2565,5.38559,0.8546,51.4216,0,0
7548,3/7/2016 0:00,landslide,unknown,medium,2783,3.6331,-120.7215,38.201,0,0
7176,4/2/2015 0:00,landslide,continuous_rain,medium,14965,7.66465,74.4725,34.1587,0,0
7229,7/19/2015 0:00,landslide,downpour,small,20292,4.85697,-116.9029,33.0742,0,0
7515,10/21/2015 0:00,landslide,rain,medium,19092,2.06743,-92.2523,15.3482,0,0
6347,9/1/2014 0:00,landslide,rain,medium,6508,2.68383,125.1335,7.7211,2,0
6681,10/15/2014 0:00,landslide,continuous_rain,medium,7358,4.23875,-89.7739,13.7895,0,0
5238,7/29/2013 0:00,landslide,monsoon,medium,78756,5.74503,99.7817,19.9282,1,
5357,8/18/2013 0:00,landslide,rain,medium,265846,4.25924,111.2768,23.4946,3,
4104,12/23/2011 0:00,landslide,downpour,medium,179583,0.74201,-75.6621,4.8349,0,
3411,4/25/2011 0:00,landslide,downpour,small,5955,1.42927,-84.4953,39.1075,0,
2511,9/28/2010 0:00,landslide,downpour,medium,1119,7.81269,-76.4394,18.0083,0,
8836,1/17/2011 9:38,landslide,unknown,unknown,1045,31.32535,-122.5279,44.1316,0,0
8414,12/23/2013 12:41,landslide,unknown,unknown,1855,0.94585,-122.4891,44.7573,0,0
8496,1/9/2013 16:15,landslide,unknown,unknown,1855,19.97966,-122.2336,44.7099,0,0
8391,2/12/2014 8:25,landslide,unknown,unknown,2449,10.14246,-123.8171,44.6677,0,0
8736,1/18/2012 12:12,landslide,unknown,unknown,1711,13.75027,-118.0283,45.6611,0,0
8376,2/15/2014 18:21,landslide,unknown,unknown,1855,25.0955,-122.1622,44.7362,0,0
8772,6/28/2011 9:26,landslide,unknown,unknown,4935,8.31703,-123.9488,45.4385,0,0
8697,1/24/2012 13:40,landslide,unknown,unknown,4561,21.83553,-123.5777,44.1579,0,0
143,7/28/2007 0:00,landslide,rain,medium,100485,1.42927,73.8277,15.4014,,
8140,12/7/2015 10:14,landslide,unknown,unknown,1286,4.14954,-123.8923,45.5599,0,0
8353,3/5/2014 17:35,landslide,unknown,unknown,2033,29.34179,-123.7092,44.3695,0,0
2,1/3/2007 0:00,complex,rain,medium,0,12.26171,-75.4267,-10.3838,,
1,1/2/2007 0:00,landslide,rain,medium,24803,0.22405,-3.5875,54.5494,1,
4,1/5/2007 0:00,landslide,rain,medium,11555,14.05144,-42.6734,-22.0452,2,
3,1/5/2007 0:00,landslide,rain,large,153361,0.63016,-42.53636205,-22.28234635,7,
666,7/24/2008 0:00,landslide,downpour,medium,0,4.91296,81.3333,29.0833,,
1855,5/10/2010 0:00,landslide,downpour,medium,11129,10.40449,-82.6276,38.6198,0,
4463,7/17/2012 0:00,landslide,downpour,medium,8715,3.06629,-117.6582,49.3265,,
8371,2/17/2014 8:59,landslide,unknown,unknown,4154,10.59713,-123.9669,43.6878,0,0
4116,12/27/2011 0:00,landslide,downpour,medium,48638,1.57075,123.97,10.37,0,
3502,5/17/2011 0:00,landslide,downpour,small,1064,2.01507,-79.8375,40.6573,0,
9343,3/3/2016 0:00,landslide,flooding,unknown,32739,5.44859,121.6979,14.2282,0,0
6784,2/15/2015 0:00,landslide,rain,small,8715,8.13,-117.6744,49.3729,0,0
5816,1/23/2014 0:00,landslide,downpour,unknown,4945,4.69777,120.8221,18.5875,0,0
5763,1/11/2014 0:00,landslide,tropical_cyclone,medium,2920,10.15072,125.0725,11.5515,0,0
5794,1/17/2014 0:00,landslide,tropical_cyclone,medium,14756,5.80403,124.7212,8.4406,0,0
9798,5/23/2017 20:14,rock_fall,unknown,small,,,-107.3446377,38.97831202,0,0
3659,6/27/2011 0:00,landslide,rain,medium,53331,10.91024,75.2565,12.6771,0,
4520,8/28/2012 0:00,landslide,downpour,large,1218773,3.13779,71.5447,34.0051,32,
4612,11/13/2012 0:00,landslide,rain,large,153361,0.19081,-42.5329,-22.2815,,
8220,9/16/2015 0:00,landslide,unknown,medium,31495,26.28996,86.5598,26.9597,0,0
4755,2/17/2013 0:00,landslide,rain,very_large,451893,2.59601,124.868,1.4808,15,
5976,3/29/2014 18:00,landslide,unknown,unknown,198397,7.2639,-122.4292,47.3174,0,0
5808,1/21/2014 0:00,landslide,downpour,small,0,1.65758,-1.55,50.6723,0,0
5454,9/5/2013 9:00,mudslide,downpour,medium,3652,17.18941,-117.6865,47.8907,0,
5679,12/7/2013 23:00,mudslide,downpour,medium,11169,25.8893,-40.9044,-12.3546,16,
9319,2/22/2016 23:00,landslide,unknown,medium,2860,18.73918,83.7508,28.5873,0,5
5672,12/3/2013 12:00,landslide,downpour,medium,9205,1.44672,16.6525,40.5452,0,
827,10/4/2008 0:00,mudslide,downpour,medium,6044,9.89804,-70.4,-14,7,
6080,6/20/2014 9:00,mudslide,continuous_rain,small,285068,2.99793,-93.0553,44.9459,0,0
3384,4/20/2011 1:00,landslide,downpour,medium,800000,2.10997,106.7732,-6.584,4,
2849,12/13/2010 4:00,landslide,downpour,small,1609,3.27094,-122.3101,48.0079,0,
2063,7/12/2010 6:00,mudslide,downpour,medium,443322,0.4396,132.7681,33.8426,0,
120,7/10/2007 0:00,landslide,rain,medium,0,12.76242,125.4498,7.8098,,
8808,3/6/2011 16:39,landslide,unknown,unknown,583776,2.07659,-122.7002,45.5154,0,0
1680,4/6/2010 0:00,landslide,downpour,medium,272691,4.82307,-43.2212,-22.5232,0,
9607,10/18/2016 0:00,landslide,unknown,medium,0,4.48587,105.146,19.3465,3,1
3336,4/3/2011 3:20,complex,rain,small,0,4.58433,-3.8666,52.6901,0,
311,10/15/2007 0:00,mudslide,rain,medium,37985,23.346,89.4,22.5333,3,
4462,7/14/2012 0:00,landslide,rain,medium,7167,9.34191,-121.6406,45.7153,,
2944,1/7/2011 0:00,landslide,continuous_rain,medium,31114,0.44765,125.5339,9.1196,1,
8643,3/16/2012 6:53,landslide,unknown,unknown,4864,28.36315,-122.0692,45.108,0,0
1097,8/17/2009 18:00,landslide,continuous_rain,medium,6758,4.21438,80.1327,29.4085,0,
550,5/23/2008 0:00,mudslide,downpour,small,10917,1.53004,-118.0459,34.1742,,
1620,4/5/2010 0:00,landslide,downpour,medium,0,29.83354,-71.4216,-12.9655,0,
4759,2/19/2013 11:00,rock_fall,mining,medium,91136,59.99456,107.9326,26.6579,5,
2172,7/29/2010 0:00,landslide,downpour,medium,2100,7.76752,75.6355,35.3585,0,
3790,7/16/2011 0:00,landslide,rain,medium,21867,20.64138,84.06527738,27.99134853,,
8401,1/1/2014 12:33,landslide,unknown,unknown,1251,43.6306,-117.262,45.976,0,0
4628,11/21/2012 18:00,landslide,rain,medium,0,0.29284,-2.9339,51.3255,,
9414,3/13/2016 0:00,mudslide,downpour,small,6871,15.11697,-120.4218,38.7987,0,0
2785,12/6/2010 0:00,landslide,downpour,medium,0,7.60411,108.7431,14.8315,0,
9249,7/30/2016 9:00,landslide,unknown,small,27602,8.02473,85.5641,27.5269,1,2
7063,5/12/2015 0:00,mudslide,no_apparent_trigger,small,1726,2.87266,-3.3002,53.3297,0,0
1525,2/25/2010 6:45,complex,rain,small,29603,2.18534,-116.8721,33.9062,0,
5766,1/12/2014 0:00,landslide,tropical_cyclone,large,4172,2.87078,123.304,8.4987,23,1
4745,2/3/2013 0:00,landslide,rain,very_large,2192,1.52259,6.852,46.7191,,
1633,4/6/2010 0:00,mudslide,downpour,medium,6023699,3.27331,-43.2394,-22.9033,0,
6878,3/16/2015 14:30,landslide,rain,small,53007,5.91515,-122.376,47.7166,0,0
1375,12/29/2009 0:00,mudslide,downpour,medium,0,4.42797,-71.489,-15.345,0,
7493,11/23/2015 0:00,landslide,unknown,small,11680,0.35225,-83.3268,9.1464,0,0
5909,2/28/2014 0:00,landslide,unknown,large,18317,32.0185,80.67,29.58,0,0
5688,12/11/2013 9:00,landslide,downpour,small,272691,5.3496,-43.2087,-22.5444,,
839,10/12/2008 0:00,landslide,downpour,medium,8292,12.85801,-84.397,9.764,,
2065,7/13/2010 0:00,complex,downpour,medium,1041,14.77042,-77.5191,42.7167,0,
810,9/23/2008 0:00,complex,tropical_cyclone,medium,9636,2.85869,120.6,18.23,,
3656,6/26/2011 0:00,landslide,downpour,large,0,5.74689,105.3131,19.9436,0,
5132,7/18/2013 0:00,mudslide,downpour,medium,1027,3.19723,-106.4031,39.5672,0,
6793,2/20/2015 10:30,landslide,unknown,medium,0,20.12505,103.3535,-0.6086,0,0
6239,8/27/2014 20:00,landslide,rain,large,1171633,72.56652,107.3407,26.9226,22,22
6253,6/1/2007 0:00,landslide,unknown,medium,1864,5.53226,-105.8752,40.0929,0,0
1445,1/23/2010 0:00,mudslide,downpour,medium,2000,14.65272,-72.3902,-13.2122,2,
7828,1/1/1997 0:00,debris_flow,downpour,small,608660,4.9532,-122.3811,47.636,0,0
25,2/13/2007 0:00,landslide,rain,small,3170,1.84621,-4.9527,50.4444,,
4928,6/16/2013 0:00,landslide,rain,medium,2571,21.58422,79.0765,30.4619,0,
4445,7/5/2012 0:00,landslide,downpour,large,66390,3.63077,78.3221,30.1281,1,
2562,10/7/2010 0:00,landslide,downpour,medium,725000,32.66264,73.4637,34.6644,0,
8897,11/2/2015 0:00,landslide,unknown,medium,80968,0.06198,-121.7675,37.6815,0,0
400,12/26/2007 0:00,landslide,rain,large,50059,26.7208,111.1835,-7.6511,,
6591,1/4/2014 0:00,riverbank_collapse,unknown,medium,78050,1.04062,-48.8907,-1.7225,0,0
855,10/20/2008 0:00,mudslide,tropical_cyclone,large,850848,2.99239,-87.2137,14.108,29,
1698,4/6/2010 0:00,landslide,downpour,medium,6023699,14.45301,-43.288,-23.0099,0,
160,8/6/2007 0:00,landslide,rain,medium,1320,9.30801,-2.2651,57.6778,,
3272,3/24/2011 0:00,mudslide,downpour,small,12336,1.30874,-122.547,37.9768,0,
6789,2/20/2015 22:30,landslide,unknown,small,0,8.71543,103.2764,-0.5229,0,3
10017,6/27/2017 13:10,landslide,continuous_rain,large,,,103.6653085,32.08059703,0,0
2118,7/22/2010 5:00,landslide,downpour,medium,3278,3.04809,75.203,33.3893,0,
5317,8/13/2013 3:00,mudslide,rain,small,19972,4.03889,145.8596,-41.0415,0,
3588,6/10/2011 4:00,landslide,downpour,large,0,8.9355,113.5578,29.3046,20,
380,12/3/2007 0:00,mudslide,rain,medium,9834,15.01823,-123.1628,47.3434,,
8526,12/4/2012 18:01,landslide,unknown,unknown,6009,6.67192,-122.7617,45.5774,0,0
2410,9/10/2010 0:00,mudslide,downpour,medium,887,0.24389,14.6074,40.6378,0,
1713,4/6/2010 0:00,landslide,downpour,medium,456456,2.66427,-43.0783,-22.8887,0,
6993,6/3/2015 12:30,landslide,no_apparent_trigger,medium,0,2.24105,115.5442,-8.7401,3,0
8730,1/18/2012 22:40,landslide,unknown,unknown,8466,23.91107,-123.8216,44.0601,0,0
4276,3/19/2012 23:00,landslide,downpour,medium,1500,2.79892,145.6506,-16.73,0,
8110,12/8/2015 16:05,landslide,unknown,unknown,1737,6.56678,-123.2631,46.057,0,0
2502,9/25/2010 0:00,landslide,downpour,medium,7317,0.1179,75.2382,33.241,0,
2312,8/23/2010 7:00,landslide,downpour,medium,2805,0.46985,90.5034,27.5,0,
302,10/11/2007 0:00,landslide,rain,large,26669,9.56251,-83.9451,10.0214,10,
6684,10/15/2014 0:00,landslide,continuous_rain,medium,6393,9.97227,-88.0843,13.293,0,0
8760,11/21/2011 8:28,landslide,unknown,unknown,11333,7.37388,-122.7736,45.5876,0,0
8592,5/4/2012 2:32,landslide,unknown,unknown,15962,1.64192,-122.3712,45.5298,0,0
5635,11/13/2013 23:00,landslide,downpour,medium,784153,7.3597,77.009,8.4557,0,
4069,11/26/2011 0:00,landslide,downpour,medium,32992,2.14161,108.8115,15.1257,3,
828,10/6/2008 0:00,landslide,downpour,medium,11096,4.07044,-0.0798,6.011,3,
5084,7/12/2013 23:00,landslide,downpour,medium,92113,6.5252,94.1167,25.616,0,
4349,5/3/2012 9:00,landslide,snowfall_snowmelt,medium,0,1.80848,85.9742,27.978,,
1167,9/15/2009 0:00,mudslide,downpour,medium,228927,3.49173,-99.2398,19.3161,3,
3658,6/27/2011 0:00,landslide,downpour,large,77366,28.19084,178.4779,-17.8893,0,
3608,6/14/2011 23:00,landslide,downpour,medium,0,17.72737,44.8448,41.9757,0,
7325,8/16/2015 13:00,landslide,rain,medium,23296,3.21024,83.6182,28.2576,0,0
3618,6/17/2011 0:00,landslide,downpour,medium,1495,18.63766,77.9798,31.5639,0,
3552,5/30/2011 0:00,landslide,tropical_cyclone,small,16497,15.19168,141.7315,39.407,0,
8440,9/28/2013 23:19,landslide,unknown,unknown,1045,34.1561,-122.4645,44.1221,0,0
7726,8/22/2015 4:30,landslide,downpour,medium,2467,7.05673,77.1213,31.0365,0,0
8914,7/9/2016 0:00,mudslide,tropical_cyclone,medium,0,6.69259,119.0562,26.314,0,2
9481,8/11/2016 23:00,unknown,downpour,medium,0,26.08578,43.1666,17.4012,0,0
1799,4/30/2010 5:00,landslide,downpour,large,9152,29.77607,35.5842,1.2495,16,
5225,7/28/2013 0:00,mudslide,downpour,small,17123,19.16082,78.6149,30.819,1,
556,5/29/2008 0:00,landslide,tropical_cyclone,medium,4108,17.65521,-85.3555,10.4024,,
8197,2/9/2015 8:09,landslide,unknown,unknown,4561,22.50964,-123.5561,44.1872,0,0
6256,9/26/2014 10:00,landslide,continuous_rain,small,1035,6.16113,-122.3657,47.9918,0,0
6328,11/1/2014 5:05,debris_flow,rain,small,3371,5.35503,-117.6767,34.2008,0,0
4099,12/17/2011 5:30,landslide,downpour,medium,49168,12.42773,173.9534,-39.1144,3,
5251,8/2/2013 0:00,landslide,unknown,medium,0,3.00809,103.8855,27.7482,1,
4469,8/10/2012 0:00,landslide,downpour,large,51870,4.43909,43.7955,16.9664,6,
238,9/6/2007 0:00,mudslide,rain,small,12088,2.63588,-106.8295,40.4613,,
2911,12/29/2010 17:30,landslide,downpour,medium,3579,3.07524,123.8421,13.1004,2,
7969,6/29/2016 0:00,mudslide,downpour,medium,0,4.90067,73.1415,41.7649,0,0
6500,12/12/2014 0:00,mudslide,downpour,small,50073,9.86676,-117.7994,34.2062,0,0
3044,1/19/2011 8:00,mudslide,downpour,medium,20254,3.66109,-122.2619,47.9582,0,
3443,5/1/2011 0:00,landslide,downpour,small,2237,8.68702,-83.0638,36.9284,0,
